Encoder output index 176 -> 0
Encoder output index 177 -> 0
Encoder output index 178 -> 0
Encoder output index 179 -> 1
Encoder output index 180 -> 0
Encoder output index 181 -> 0
Encoder output index 182 -> 1
Encoder output index 183 -> 1
Encoder output index 184 -> 0
Encoder output index 185 -> 0
Encoder output index 186 -> 1
Encoder output index 187 -> 0
Encoder output index 188 -> 0
Encoder output index 189 -> 0
Encoder output index 190 -> 1
Encoder output index 191 -> 1
Encoder output index 192 -> 1
Encoder output index 193 -> 0
Encoder output index 194 -> 1
Encoder output index 195 -> 0
Encoder output index 196 -> 1
Encoder output index 197 -> 1
Encoder output index 198 -> 0
Encoder output index 199 -> 1
Encoder output index 200 -> 1
Encoder output index 201 -> 0
Encoder output index 202 -> 1
Encoder output index 203 -> 0
Encoder output index 204 -> 0
Encoder output index 205 -> 0
Encoder output index 206 -> 1
Encoder output index 207 -> 1
Encoder output index 208 -> 0
Encoder output index 209 -> 1
Encoder output index 210 -> 1
Encoder output index 211 -> 1
Encoder output index 212 -> 0
Encoder output index 213 -> 1
Encoder output index 214 -> 0
Encoder output index 215 -> 0
Encoder output index 216 -> 0
Encoder output index 217 -> 1
Encoder output index 218 -> 1
Encoder output index 219 -> 0
Encoder output index 220 -> 1
Encoder output index 221 -> 1
Encoder output index 222 -> 1
Encoder output index 223 -> 1
Encoder output index 224 -> 0
Encoder output index 225 -> 0
Encoder output index 226 -> 0
Encoder output index 227 -> 1
Encoder output index 228 -> 1
Encoder output index 229 -> 0
Encoder output index 230 -> 0
Encoder output index 231 -> 0
Encoder output index 232 -> 0
Encoder output index 233 -> 0
Encoder output index 234 -> 0
Encoder output index 235 -> 0
Encoder output index 236 -> 0
Encoder output index 237 -> 1
Encoder output index 238 -> 1
Encoder output index 239 -> 0
Encoder output index 240 -> 0
Encoder output index 241 -> 1
Encoder output index 242 -> 0
Encoder output index 243 -> 1
Encoder output index 244 -> 1
Encoder output index 245 -> 0
Encoder output index 246 -> 0
Encoder output index 247 -> 0
Encoder output index 248 -> 1
Encoder output index 249 -> 1
Encoder output index 250 -> 1
Encoder output index 251 -> 1
Encoder output index 252 -> 1
Encoder output index 253 -> 1
Encoder output index 254 -> 0
Encoder output index 255 -> 0
Encoder output index 256 -> 1
Encoder output index 257 -> 1
Encoder output index 258 -> 1
Encoder output index 259 -> 0
Encoder output index 260 -> 0
Encoder output index 261 -> 1
Encoder output index 262 -> 1
Encoder output index 263 -> 0
Encoder output index 264 -> 1
Encoder output index 265 -> 0
Encoder output index 266 -> 1
Encoder output index 267 -> 0
Encoder output index 268 -> 1
Encoder output index 269 -> 0
Encoder output index 270 -> 1
Encoder output index 271 -> 0
Encoder output index 272 -> 1
Encoder output index 273 -> 0
Encoder output index 274 -> 1
Encoder output index 275 -> 1
Encoder output index 276 -> 0
Encoder output index 277 -> 0
Encoder output index 278 -> 1
Encoder output index 279 -> 0
Encoder output index 280 -> 0
Encoder output index 281 -> 1
Encoder output index 282 -> 1
Encoder output index 283 -> 0
Encoder output index 284 -> 0
Encoder output index 285 -> 1
Encoder output index 286 -> 0
Encoder output index 287 -> 1
Encoder output index 288 -> 0
Encoder output index 289 -> 0
Encoder output index 290 -> 0
Encoder output index 291 -> 1
Encoder output index 292 -> 1
Encoder output index 293 -> 1
Encoder output index 294 -> 0
Encoder output index 295 -> 0
Encoder output index 296 -> 0
Encoder output index 297 -> 0
Encoder output index 298 -> 1
Encoder output index 299 -> 1
Encoder output index 300 -> 1
Encoder output index 301 -> 1
Encoder output index 302 -> 1
Encoder output index 303 -> 1
Encoder output index 304 -> 0
Encoder output index 305 -> 1
Encoder output index 306 -> 1
Encoder output index 307 -> 1
Encoder output index 308 -> 0
Encoder output index 309 -> 0
Encoder output index 310 -> 1
Encoder output index 311 -> 1
Encoder output index 312 -> 0
Encoder output index 313 -> 0
Encoder output index 314 -> 1
Encoder output index 315 -> 0
Encoder output index 316 -> 1
Encoder output index 317 -> 0
Encoder output index 318 -> 0
Encoder output index 319 -> 0
Encoder output index 320 -> 1
Encoder output index 321 -> 0
Encoder output index 322 -> 1
Encoder output index 323 -> 0
Encoder output index 324 -> 1
Encoder output index 325 -> 1
Encoder output index 326 -> 0
Encoder output index 327 -> 1
Encoder output index 328 -> 0
Encoder output index 329 -> 1
Encoder output index 330 -> 1
Encoder output index 331 -> 0
Encoder output index 332 -> 0
Encoder output index 333 -> 1
Encoder output index 334 -> 1
Encoder output index 335 -> 1
Encoder output index 336 -> 1
Encoder output index 337 -> 1
Encoder output index 338 -> 1
Encoder output index 339 -> 0
Encoder output index 340 -> 0
Encoder output index 341 -> 1
Encoder output index 342 -> 1
Encoder output index 343 -> 1
Encoder output index 344 -> 0
Encoder output index 345 -> 1
Encoder output index 346 -> 0
Encoder output index 347 -> 1
Encoder output index 348 -> 1
Encoder output index 349 -> 1
Encoder output index 350 -> 0
Encoder output index 351 -> 1
Encoder output index 352 -> 1
Encoder output index 353 -> 1
Encoder output index 354 -> 1
Encoder output index 355 -> 0
Encoder output index 356 -> 1
Encoder output index 357 -> 1
Encoder output index 358 -> 0
Encoder output index 359 -> 0
Encoder output index 360 -> 1
Encoder output index 361 -> 1
Encoder output index 362 -> 1
Encoder output index 363 -> 0
Encoder output index 364 -> 0
Encoder output index 365 -> 0
Encoder output index 366 -> 1
Encoder output index 367 -> 1
Encoder output index 368 -> 1
Encoder output index 369 -> 0
Encoder output index 370 -> 0
Encoder output index 371 -> 0
Encoder output index 372 -> 1
Encoder output index 373 -> 0
Encoder output index 374 -> 0
Encoder output index 375 -> 0
Encoder output index 376 -> 1
Encoder output index 377 -> 1
Encoder output index 378 -> 1
Encoder output index 379 -> 0
Encoder output index 380 -> 1
Encoder output index 381 -> 0
Encoder output index 382 -> 1
Encoder output index 383 -> 0
Encoder output index 384 -> 1
Encoder output index 385 -> 1
Encoder output index 386 -> 1
Encoder output index 387 -> 1
Encoder output index 388 -> 1
Encoder output index 389 -> 1
Encoder output index 390 -> 1
Encoder output index 391 -> 0
Encoder output index 392 -> 1
Encoder output index 393 -> 0
Encoder output index 394 -> 1
Encoder output index 395 -> 0
Encoder output index 396 -> 0
Encoder output index 397 -> 0
Encoder output index 398 -> 1
Encoder output index 399 -> 0
Encoder output index 400 -> 0
Encoder output index 401 -> 0
Encoder output index 402 -> 1
Encoder output index 403 -> 1
Encoder output index 404 -> 1
Encoder output index 405 -> 1
Encoder output index 406 -> 1
Encoder output index 407 -> 1
Encoder output index 408 -> 1
Encoder output index 409 -> 1
Encoder output index 410 -> 1
Encoder output index 411 -> 1
Encoder output index 412 -> 0
Encoder output index 413 -> 1
Encoder output index 414 -> 0
Encoder output index 415 -> 1
Encoder output index 416 -> 1
Encoder output index 417 -> 0
Encoder output index 418 -> 1
Encoder output index 419 -> 1
Encoder output index 420 -> 1
Encoder output index 421 -> 0
Encoder output index 422 -> 1
Encoder output index 423 -> 0
Encoder output index 424 -> 0
Encoder output index 425 -> 0
Encoder output index 426 -> 1
Encoder output index 427 -> 1
Encoder output index 428 -> 1
Encoder output index 429 -> 1
Encoder output index 430 -> 0
Encoder output index 431 -> 1
Encoder output index 432 -> 1
Encoder output index 433 -> 1
Encoder output index 434 -> 0
Encoder output index 435 -> 1
Encoder output index 436 -> 0
Encoder output index 437 -> 0
Encoder output index 438 -> 1
Encoder output index 439 -> 0
Encoder output index 440 -> 0
Encoder output index 441 -> 0
Encoder output index 442 -> 1
Encoder output index 443 -> 1
Encoder output index 444 -> 1
Encoder output index 445 -> 1
Encoder output index 446 -> 0
Encoder output index 447 -> 1
Encoder output index 448 -> 1
Encoder output index 449 -> 1
Encoder output index 450 -> 0
Encoder output index 451 -> 1
Encoder output index 452 -> 1
Encoder output index 453 -> 0
Encoder output index 454 -> 0
Encoder output index 455 -> 0
Encoder output index 456 -> 1
Encoder output index 457 -> 1
Encoder output index 458 -> 0
Encoder output index 459 -> 0
Encoder output index 460 -> 0
Encoder output index 461 -> 1
Encoder output index 462 -> 1
Encoder output index 463 -> 1
Encoder output index 464 -> 0
Encoder output index 465 -> 0
Encoder output index 466 -> 1
Encoder output index 467 -> 1
Encoder output index 468 -> 0
Encoder output index 469 -> 0
Encoder output index 470 -> 0
Encoder output index 471 -> 1
Encoder output index 472 -> 0
Encoder output index 473 -> 0
Encoder output index 474 -> 1
Encoder output index 475 -> 0
Encoder output index 476 -> 0
Encoder output index 477 -> 1
Encoder output index 478 -> 1
Encoder output index 479 -> 1
Encoder output index 480 -> 0
Encoder output index 481 -> 0
Encoder output index 482 -> 1
Encoder output index 483 -> 0
Encoder output index 484 -> 1
Encoder output index 485 -> 1
Encoder output index 486 -> 1
Encoder output index 487 -> 0
Encoder output index 488 -> 0
Encoder output index 489 -> 1
Encoder output index 490 -> 1
Encoder output index 491 -> 1
Encoder output index 492 -> 1
Encoder output index 493 -> 0
Encoder output index 494 -> 1
Encoder output index 495 -> 0
Encoder output index 496 -> 0
Encoder output index 497 -> 0
Encoder output index 498 -> 1
Encoder output index 499 -> 0
Encoder output index 500 -> 0
Encoder output index 501 -> 0
Encoder output index 502 -> 0
Encoder output index 503 -> 0
Encoder output index 504 -> 1
Encoder output index 505 -> 0
Encoder output index 506 -> 1
Encoder output index 507 -> 0
Encoder output index 508 -> 1
Encoder output index 509 -> 0
Encoder output index 510 -> 1
Encoder output index 511 -> 1
Encoder output index 512 -> 0
Encoder output index 513 -> 0
Encoder output index 514 -> 0
Encoder output index 515 -> 1
Encoder output index 516 -> 0
Encoder output index 517 -> 1
Encoder output index 518 -> 1
Encoder output index 519 -> 1
Encoder output index 520 -> 0
Encoder output index 521 -> 1
Encoder output index 522 -> 0
Encoder output index 523 -> 0
Encoder output index 524 -> 1
Encoder output index 525 -> 1
Encoder output index 526 -> 0
Encoder output index 527 -> 0
Encoder output index 528 -> 1
Encoder output index 529 -> 1
Encoder output index 530 -> 0
Encoder output index 531 -> 1
Encoder output index 532 -> 1
Encoder output index 533 -> 0
Encoder output index 534 -> 1
Encoder output index 535 -> 1
Encoder output index 536 -> 0
Encoder output index 537 -> 0
Encoder output index 538 -> 1
Encoder output index 539 -> 1
Encoder output index 540 -> 0
Encoder output index 541 -> 0
Encoder output index 542 -> 1
Encoder output index 543 -> 0
Encoder output index 544 -> 0
Encoder output index 545 -> 0
Encoder output index 546 -> 0
Encoder output index 547 -> 1
Encoder output index 548 -> 1
Encoder output index 549 -> 0
Encoder output index 550 -> 0
Encoder output index 551 -> 0
Encoder output index 552 -> 0
Encoder output index 553 -> 0
Encoder output index 554 -> 1
Encoder output index 555 -> 1
Encoder output index 556 -> 0
Encoder output index 557 -> 1
Encoder output index 558 -> 1
Encoder output index 559 -> 0
Encoder output index 560 -> 1
Encoder output index 561 -> 1
Encoder output index 562 -> 0
Encoder output index 563 -> 0
Encoder output index 564 -> 0
Encoder output index 565 -> 1
Encoder output index 566 -> 0
Encoder output index 567 -> 0
Encoder output index 568 -> 1
Encoder output index 569 -> 0
Encoder output index 570 -> 1
Encoder output index 571 -> 1
Encoder output index 572 -> 0
Encoder output index 573 -> 0
Encoder output index 574 -> 1
Encoder output index 575 -> 1
Encoder output index 576 -> 0
Encoder output index 577 -> 0
Encoder output index 578 -> 0
Encoder output index 579 -> 1
Encoder output index 580 -> 0
Encoder output index 581 -> 1
Encoder output index 582 -> 0
Encoder output index 583 -> 1
Encoder output index 584 -> 0
Encoder output index 585 -> 1
Encoder output index 586 -> 1
Encoder output index 587 -> 0
Encoder output index 588 -> 0
Encoder output index 589 -> 0
Encoder output index 590 -> 0
Encoder output index 591 -> 0
Encoder output index 592 -> 1
Encoder output index 593 -> 1
Encoder output index 594 -> 1
Encoder output index 595 -> 0
Encoder output index 596 -> 1
Encoder output index 597 -> 1
Encoder output index 598 -> 1
Encoder output index 599 -> 1
Encoder output index 600 -> 1
Encoder output index 601 -> 1
Encoder output index 602 -> 0
Encoder output index 603 -> 1
Encoder output index 604 -> 1
Encoder output index 605 -> 0
Encoder output index 606 -> 1
Encoder output index 607 -> 1
Encoder output index 608 -> 1
Encoder output index 609 -> 0
Encoder output index 610 -> 0
Encoder output index 611 -> 1
Encoder output index 612 -> 0
Encoder output index 613 -> 1
Encoder output index 614 -> 1
Encoder output index 615 -> 0
Encoder output index 616 -> 1
Encoder output index 617 -> 0
Encoder output index 618 -> 0
Encoder output index 619 -> 1
Encoder output index 620 -> 1
Encoder output index 621 -> 1
Encoder output index 622 -> 1
Encoder output index 623 -> 0
Encoder output index 624 -> 0
Encoder output index 625 -> 0
Encoder output index 626 -> 1
